STUDY,ACTION_LABEL,LOG_HRS,STUDY_HRS
37288,Initial-review-and-planning,6.5,265.0
37288,Transformation-of-data,8.0,265.0
37288,Metadata-study-level,8.0,265.0
37288,Documentation,5.0,265.0
37288,Quality-checks,3.0,265.0
37288,Quality-checks,5.0,265.0
37288,Quality-checks,1.0,265.0
37288,Initial-review-and-planning,8.0,265.0
37288,Documentation,8.0,265.0
37288,Quality-checks,1.0,265.0
37288,Metadata-study-level,2.5,265.0
37288,Non-curation,1.5,265.0
37288,Transformation-of-data,5.5,265.0
37288,Quality-checks,8.0,265.0
37288,Initial-review-and-planning,4.5,265.0
37288,Non-curation,8.0,265.0
37288,Metadata-study-level,8.0,265.0
37288,Quality-checks,2.0,265.0
37288,Quality-checks,8.0,265.0
37288,Initial-review-and-planning,1.0,265.0
37288,Transformation-of-data,8.0,265.0
37288,Documentation,8.0,265.0
37288,Transformation-of-data,8.0,265.0
37288,Quality-checks,1.0,265.0
37288,Quality-checks,4.0,265.0
37288,Quality-checks,5.0,265.0
37288,Quality-checks,8.0,265.0
37288,Documentation,8.0,265.0
37288,Metadata-study-level,8.0,265.0
37288,Transformation-of-data,8.0,265.0
37288,Transformation-of-data,8.0,265.0
37288,Quality-checks,4.0,265.0
37288,Initial-review-and-planning,7.0,265.0
37288,Initial-review-and-planning,7.0,265.0
37288,Initial-review-and-planning,8.0,265.0
37289,Transformation-of-data,8.0,114.5
37289,Communication-for-study,0.5,15.0
37289,Transformation-of-data,8.0,97.0
37289,Transformation-of-data,8.0,114.5
37289,Non-curation,1.0,114.5
37289,Non-curation,5.0,97.0
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,8.0,114.5
37289,Quality-checks,2.5,15.0
37289,Documentation,1.0,97.0
37289,Metadata-study-level,4.0,15.0
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,6.0,97.0
37289,Quality-checks,8.0,97.0
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,1.0,114.5
37289,Transformation-of-data,8.0,114.5
37289,Initial-review-and-planning,4.0,97.0
37289,Metadata-study-level,8.0,97.0
37289,Non-curation,1.0,114.5
37289,Metadata-study-level,8.0,97.0
37289,Transformation-of-data,4.0,97.0
37289,Other,1.0,97.0
37289,Transformation-of-data,7.0,114.5
37289,Transformation-of-data,4.0,97.0
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,7.0,97.0
37289,Non-curation,2.0,114.5
37289,Initial-review-and-planning,8.0,97.0
37289,Quality-checks,0.5,15.0
37289,Transformation-of-data,7.0,97.0
37289,Quality-checks,3.0,97.0
37289,Initial-review-and-planning,,15.0
37289,Initial-review-and-planning,3.5,114.5
37289,Transformation-of-data,3.0,114.5
37289,Communication-for-study,4.0,15.0
37289,Transformation-of-data,6.0,97.0
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,8.0,114.5
37289,Transformation-of-data,8.0,114.5
37289,Quality-checks,,15.0
37289,Documentation,8.0,97.0
37289,Transformation-of-data,1.0,97.0
37290,Communication-for-study,,162.5
37290,Initial-review-and-planning,,132.0
37290,Transformation-of-data,2.0,162.5
37290,Transformation-of-data,5.5,162.5
37290,Communication-for-study,,132.0
37290,Transformation-of-data,8.5,132.0
37290,Communication-for-study,1.0,162.5
37290,Communication-for-study,4.0,162.5
37290,Non-curation,2.0,132.0
37290,Metadata-study-level,4.0,16.5
37290,Quality-checks,0.5,132.0
37290,Other,,162.5
37290,Initial-review-and-planning,6.0,132.0
37290,Transformation-of-data,6.0,132.0
37290,Transformation-of-data,6.0,132.0
37290,Documentation,6.0,162.5
37290,Documentation,1.0,162.5
37290,Non-curation,4.0,132.0
37290,Communication-for-study,0.5,162.5
37290,Transformation-of-data,1.0,132.0
37290,Documentation,6.0,162.5
37290,Documentation,6.0,162.5
37290,Quality-checks,2.0,132.0
37290,Quality-checks,,16.5
37290,Non-curation,0.5,132.0
37290,Documentation,,132.0
37290,Communication-for-study,3.5,16.5
37290,Initial-review-and-planning,,16.5
37290,Metadata-study-level,0.5,132.0
37290,Transformation-of-data,3.5,162.5
37290,Non-curation,7.0,162.5
37290,Quality-checks,2.0,16.5
37290,Communication-for-study,7.0,162.5
37290,Transformation-of-data,1.0,132.0
37290,Documentation,3.5,162.5
37290,Transformation-of-data,7.5,162.5
37290,Initial-review-and-planning,,132.0
37290,Communication-for-study,1.5,162.5
37290,Transformation-of-data,4.0,162.5
37290,Initial-review-and-planning,4.0,132.0
37290,Quality-checks,0.5,16.5
37290,Non-curation,,162.5
37290,Metadata-study-level,4.0,132.0
37290,Non-curation,1.0,162.5
37290,Transformation-of-data,4.0,162.5
37290,Transformation-of-data,7.5,162.5
37290,Communication-for-study,7.0,162.5
37290,Quality-checks,1.5,132.0
37290,Transformation-of-data,7.0,162.5
37290,Transformation-of-data,7.5,132.0
37290,Transformation-of-data,,132.0
37290,Transformation-of-data,7.5,162.5
37290,Transformation-of-data,8.0,162.5
37290,Transformation-of-data,4.0,162.5
37290,Quality-checks,2.5,132.0
37290,Transformation-of-data,,132.0
37290,Non-curation,1.0,162.5
37290,Transformation-of-data,5.0,162.5
37290,Transformation-of-data,2.5,162.5
37290,Initial-review-and-planning,3.0,132.0
37290,Transformation-of-data,2.0,162.5
37290,Initial-review-and-planning,8.0,132.0
37290,Transformation-of-data,4.0,162.5
37290,Initial-review-and-planning,8.0,132.0
37290,Non-curation,0.5,162.5
37290,Transformation-of-data,7.0,162.5
37290,Non-curation,0.5,162.5
37290,Initial-review-and-planning,,162.5
37290,Transformation-of-data,7.5,162.5
37290,Initial-review-and-planning,1.5,162.5
37290,Documentation,7.0,162.5
37290,Non-curation,4.0,132.0
37290,Non-curation,4.0,132.0
37290,Metadata-study-level,4.0,16.5
37290,Transformation-of-data,8.0,132.0
37294,Transformation-of-data,5.0,118.5
37294,Transformation-of-data,4.0,118.5
37294,Transformation-of-data,7.5,118.5
37294,Communication-for-study,2.5,118.5
37294,Quality-checks,1.5,118.5
37294,Initial-review-and-planning,3.0,118.5
37294,Communication-for-study,1.5,118.5
37294,Quality-checks,4.0,118.5
37294,Transformation-of-data,3.5,118.5
37294,Quality-checks,4.0,118.5
37294,Communication-for-study,2.0,118.5
37294,Transformation-of-data,4.0,118.5
37294,Initial-review-and-planning,5.0,118.5
37294,Quality-checks,8.0,118.5
37294,Non-curation,3.5,118.5
37294,Transformation-of-data,8.0,118.5
37294,Documentation,7.0,118.5
37294,Initial-review-and-planning,4.5,118.5
37294,Initial-review-and-planning,3.0,118.5
37294,Quality-checks,2.5,118.5
37294,Documentation,5.0,118.5
37294,Initial-review-and-planning,0.5,118.5
37294,Transformation-of-data,2.0,118.5
37294,Quality-checks,3.0,118.5
37294,Communication-for-study,2.0,118.5
37294,Non-curation,3.0,118.5
37294,Quality-checks,1.0,118.5
37294,Non-curation,2.0,118.5
37294,Transformation-of-data,8.0,118.5
37294,Transformation-of-data,8.0,118.5
37296,Communication-for-study,3.0,172.5
37296,Initial-review-and-planning,8.0,172.5
37296,Communication-for-study,3.0,172.5
37296,Quality-checks,5.0,172.5
37296,Quality-checks,7.0,172.5
37296,Quality-checks,5.5,172.5
37296,Documentation,8.0,172.5
37296,Quality-checks,4.0,172.5
37296,Quality-checks,8.0,172.5
37296,Initial-review-and-planning,2.0,172.5
37296,Documentation,8.0,172.5
37296,Transformation-of-data,5.5,172.5
37296,Initial-review-and-planning,1.0,172.5
37296,Quality-checks,1.5,172.5
37296,Documentation,2.0,172.5
37296,Non-curation,8.0,172.5
37296,Quality-checks,2.0,172.5
37296,Quality-checks,8.0,172.5
37296,Non-curation,0.5,172.5
37296,Quality-checks,6.5,172.5
37296,Quality-checks,1.0,172.5
37296,Quality-checks,4.0,172.5
37296,Quality-checks,2.0,172.5
37296,Documentation,0.5,172.5
37296,Other,5.5,172.5
37296,Communication-for-study,3.0,172.5
37296,Quality-checks,5.0,172.5
37296,Quality-checks,8.0,172.5
37296,Quality-checks,8.0,172.5
37296,Quality-checks,8.0,172.5
37296,Quality-checks,4.0,172.5
37296,Metadata-study-level,8.0,172.5
37296,Quality-checks,6.5,172.5
37296,Quality-checks,2.5,172.5
37296,Quality-checks,7.0,172.5
37297,Quality-checks,6.5,154.0
37297,Quality-checks,7.0,154.0
37297,Transformation-of-data,5.0,154.0
37297,Transformation-of-data,5.0,154.0
37297,Quality-checks,1.0,154.0
37297,Quality-checks,2.0,154.0
37297,Non-curation,2.0,154.0
37297,Documentation,5.5,154.0
37297,Non-curation,4.0,154.0
37297,Quality-checks,8.0,154.0
37297,Non-curation,3.0,154.0
37297,Quality-checks,7.0,154.0
37297,Communication-for-study,7.0,154.0
37297,Transformation-of-data,4.0,154.0
37297,Quality-checks,2.0,154.0
37297,Non-curation,2.0,154.0
37297,Quality-checks,2.5,154.0
37297,Transformation-of-data,7.0,154.0
37297,Quality-checks,8.0,154.0
37297,Quality-checks,8.0,154.0
37297,Quality-checks,2.0,154.0
37297,Other,3.0,154.0
37297,Documentation,3.5,154.0
37297,Transformation-of-data,4.0,154.0
37297,Documentation,6.5,154.0
37297,Quality-checks,5.5,154.0
37297,Communication-for-study,7.5,154.0
37297,Initial-review-and-planning,2.0,154.0
37297,Quality-checks,6.0,154.0
37297,Non-curation,4.0,154.0
37297,Quality-checks,7.0,154.0
37297,Metadata-study-level,6.5,154.0
37298,Quality-checks,3.0,155.75
37298,Communication-for-study,0.5,155.75
37298,Quality-checks,1.5,155.75
37298,Transformation-of-data,5.0,155.75
37298,Quality-checks,1.5,155.75
37298,Quality-checks,6.5,155.75
37298,Non-curation,0.75,155.75
37298,Quality-checks,4.5,155.75
37298,Quality-checks,0.5,155.75
37298,Other,8.0,155.75
37298,Quality-checks,0.5,155.75
37298,Documentation,8.0,155.75
37298,Quality-checks,0.5,155.75
37298,Documentation,4.5,155.75
37298,Non-curation,0.5,155.75
37298,Quality-checks,1.5,155.75
37298,Transformation-of-data,8.0,155.75
37298,Transformation-of-data,7.5,155.75
37298,Quality-checks,,155.75
37298,Quality-checks,3.5,155.75
37298,Transformation-of-data,7.0,155.75
37298,Communication-for-study,3.0,155.75
37298,Initial-review-and-planning,5.0,155.75
37298,Initial-review-and-planning,5.0,155.75
37298,Non-curation,3.5,155.75
37298,Initial-review-and-planning,1.5,155.75
37298,Metadata-study-level,7.5,155.75
37298,Quality-checks,3.5,155.75
37298,Documentation,7.0,155.75
37298,Transformation-of-data,7.0,155.75
37298,Initial-review-and-planning,6.0,155.75
37298,Quality-checks,1.0,155.75
37298,Initial-review-and-planning,8.0,155.75
37298,Metadata-study-level,8.0,155.75
37298,Transformation-of-data,7.0,155.75
37298,Quality-checks,4.5,155.75
37302,Non-curation,1.5,52.5
37302,Non-curation,2.0,52.5
37302,Quality-checks,1.0,52.5
37302,Quality-checks,1.5,52.5
37302,Quality-checks,4.0,52.5
37302,Quality-checks,3.0,52.5
37302,Non-curation,3.0,52.5
37302,Transformation-of-data,7.5,52.5
37302,Transformation-of-data,3.5,52.5
37302,Quality-checks,3.5,52.5
37302,Initial-review-and-planning,0.5,52.5
37302,Non-curation,4.5,52.5
37302,Quality-checks,3.0,52.5
37302,Non-curation,2.0,52.5
37302,Quality-checks,2.5,52.5
37302,Quality-checks,1.0,52.5
37302,Metadata-study-level,1.0,52.5
37302,Quality-checks,1.0,52.5
37302,Quality-checks,2.0,52.5
37302,Transformation-of-data,2.5,52.5
37302,Quality-checks,2.0,52.5
37303,Quality-checks,7.0,83.5
37303,Transformation-of-data,3.0,24.0
37303,Metadata-study-level,0.5,24.0
37303,Non-curation,0.5,24.0
37303,Quality-checks,4.5,24.0
37303,Non-curation,4.5,83.5
37303,Quality-checks,8.0,83.5
37303,Non-curation,2.0,24.0
37303,Quality-checks,1.5,83.5
37303,Quality-checks,3.5,83.5
37303,Initial-review-and-planning,8.0,83.5
37303,Transformation-of-data,8.0,83.5
37303,Initial-review-and-planning,4.0,83.5
37303,Transformation-of-data,3.0,24.0
37303,Initial-review-and-planning,1.0,83.5
37303,Non-curation,8.0,83.5
37303,Quality-checks,0.5,83.5
37303,Initial-review-and-planning,6.5,83.5
37303,Quality-checks,4.5,83.5
37303,Initial-review-and-planning,1.0,83.5
37303,Initial-review-and-planning,5.5,83.5
37303,Quality-checks,2.5,24.0
37303,Transformation-of-data,5.5,24.0
37303,Quality-checks,0.5,24.0
37303,Quality-checks,3.0,83.5
37303,Initial-review-and-planning,1.0,83.5
37303,Non-curation,8.0,83.5
37303,Initial-review-and-planning,2.0,24.0
37304,Transformation-of-data,7.5,69.0
37304,Other,0.5,69.0
37304,Initial-review-and-planning,2.0,69.0
37304,Quality-checks,3.5,69.0
37304,Initial-review-and-planning,7.5,69.0
37304,Communication-for-study,0.5,69.0
37304,Quality-checks,,69.0
37304,Documentation,1.0,69.0
37304,Initial-review-and-planning,3.0,69.0
37304,Quality-checks,1.0,69.0
37304,Metadata-study-level,8.0,69.0
37304,Communication-for-study,2.0,69.0
37304,Transformation-of-data,8.0,69.0
37304,Metadata-study-level,0.5,69.0
37304,Quality-checks,4.0,69.0
37304,Initial-review-and-planning,1.0,69.0
37304,Quality-checks,5.0,69.0
37304,Quality-checks,1.0,69.0
37304,Quality-checks,,69.0
37304,Quality-checks,2.5,69.0
37304,Quality-checks,0.5,69.0
37304,Quality-checks,4.0,69.0
37304,Initial-review-and-planning,4.0,69.0
37305,Quality-checks,1.0,42.0
37305,Metadata-study-level,2.0,42.0
37305,Metadata-study-level,4.0,42.0
37305,Quality-checks,1.0,42.0
37305,Initial-review-and-planning,6.0,42.0
37305,Quality-checks,8.0,42.0
37305,Quality-checks,1.0,42.0
37305,Documentation,1.0,42.0
37305,Documentation,4.0,42.0
37305,Metadata-study-level,4.0,42.0
37305,Non-curation,2.0,42.0
37305,Quality-checks,2.0,42.0
37305,Quality-checks,2.0,42.0
37305,Transformation-of-data,3.0,42.0
37305,Quality-checks,1.0,42.0
373051,Quality-checks,0.5,125.25
373051,Non-curation,8.0,125.25
373051,Communication-for-study,6.5,125.25
373051,Communication-for-study,1.0,125.25
373051,Transformation-of-data,3.0,125.25
373051,Documentation,0.5,125.25
373051,Communication-for-study,4.0,125.25
373051,Transformation-of-data,6.0,125.25
373051,Transformation-of-data,7.5,125.25
373051,Transformation-of-data,7.0,125.25
373051,Quality-checks,2.5,125.25
373051,Quality-checks,,125.25
373051,Quality-checks,1.5,125.25
373051,Communication-for-study,0.5,125.25
373051,Quality-checks,4.0,125.25
373051,Transformation-of-data,8.0,125.25
373051,Initial-review-and-planning,7.5,125.25
373051,Quality-checks,2.5,125.25
373051,Transformation-of-data,6.5,125.25
373051,Transformation-of-data,6.0,125.25
373051,Transformation-of-data,8.0,125.25
37312,Initial-review-and-planning,2.0,26.5
37312,Transformation-of-data,1.0,26.5
37312,Non-curation,1.0,26.5
37312,Quality-checks,7.0,26.5
37312,Initial-review-and-planning,8.0,26.5
37312,Metadata-study-level,7.5,26.5
37313,Quality-checks,4.0,157.0
37313,Transformation-of-data,2.0,157.0
37313,Metadata-study-level,1.0,157.0
37313,Initial-review-and-planning,8.5,157.0
37313,Transformation-of-data,8.5,157.0
37313,Initial-review-and-planning,5.5,157.0
37313,Initial-review-and-planning,5.5,157.0
37313,Documentation,3.5,157.0
37313,Quality-checks,5.0,157.0
37313,Transformation-of-data,7.5,157.0
37313,Quality-checks,1.5,157.0
37313,Transformation-of-data,4.5,157.0
37313,Quality-checks,1.5,157.0
37313,Documentation,0.5,157.0
37313,Transformation-of-data,,157.0
37313,Initial-review-and-planning,0.5,157.0
37313,Quality-checks,0.5,157.0
37313,Quality-checks,1.0,157.0
37313,Transformation-of-data,8.5,157.0
37313,Initial-review-and-planning,8.5,157.0
37313,Transformation-of-data,6.0,157.0
37313,Quality-checks,0.5,157.0
37313,Transformation-of-data,4.5,157.0
37313,Initial-review-and-planning,8.5,157.0
37313,Quality-checks,0.5,157.0
37313,Quality-checks,8.0,157.0
37313,Transformation-of-data,8.5,157.0
37313,Initial-review-and-planning,2.0,157.0
37313,Documentation,2.0,157.0
37313,Quality-checks,3.0,157.0
37313,Quality-checks,2.0,157.0
37313,Transformation-of-data,2.5,157.0
37313,Documentation,8.5,157.0
37313,Quality-checks,5.5,157.0
37313,Transformation-of-data,8.5,157.0
37317,Transformation-of-data,3.0,201.0
37317,Quality-checks,8.0,201.0
37317,Metadata-study-level,5.0,201.0
37317,Quality-checks,4.0,201.0
37317,Quality-checks,8.0,201.0
37317,Initial-review-and-planning,5.0,201.0
37317,Transformation-of-data,6.0,201.0
37317,Initial-review-and-planning,3.0,201.0
37317,Quality-checks,7.0,201.0
37317,Metadata-study-level,7.5,201.0
37317,Transformation-of-data,2.0,201.0
37317,Quality-checks,4.5,201.0
37317,Documentation,8.0,201.0
37317,Quality-checks,8.0,201.0
37317,Quality-checks,6.0,201.0
37317,Documentation,7.0,201.0
37317,Quality-checks,0.5,201.0
37317,Quality-checks,1.5,201.0
37317,Non-curation,4.0,201.0
37317,Metadata-study-level,1.0,201.0
37317,Initial-review-and-planning,4.0,201.0
37317,Non-curation,6.0,201.0
37317,Quality-checks,1.0,201.0
37317,Transformation-of-data,8.0,201.0
37317,Metadata-study-level,8.0,201.0
37317,Metadata-study-level,4.0,201.0
37317,Transformation-of-data,8.0,201.0
37317,Quality-checks,6.0,201.0
37317,Quality-checks,0.5,201.0
37317,Transformation-of-data,6.0,201.0
37317,Quality-checks,1.5,201.0
37317,Quality-checks,7.0,201.0
37317,Initial-review-and-planning,8.0,201.0
37317,Documentation,8.0,201.0
37317,Transformation-of-data,8.0,201.0
37317,Quality-checks,3.5,201.0
37317,Quality-checks,0.5,201.0
37317,Transformation-of-data,8.0,201.0
37317,Quality-checks,6.0,201.0
37318,Non-curation,5.0,42.0
37318,Other,4.0,42.0
37318,Quality-checks,1.5,42.0
37318,Quality-checks,,42.0
37318,Initial-review-and-planning,4.0,42.0
37318,Initial-review-and-planning,8.0,42.0
37318,Quality-checks,4.0,42.0
37318,Quality-checks,2.0,42.0
37318,Quality-checks,0.5,42.0
37318,Non-curation,1.0,42.0
37318,Initial-review-and-planning,5.5,42.0
37318,Quality-checks,0.5,42.0
37318,Quality-checks,1.0,42.0
37318,Initial-review-and-planning,1.5,42.0
37320,Quality-checks,2.0,23.0
37320,Initial-review-and-planning,8.5,111.0
37320,Transformation-of-data,2.0,23.0
37320,Quality-checks,7.0,111.0
37320,Initial-review-and-planning,7.0,111.0
37320,Transformation-of-data,2.0,23.0
37320,Initial-review-and-planning,3.0,23.0
37320,Transformation-of-data,7.0,111.0
37320,Quality-checks,1.5,111.0
37320,Initial-review-and-planning,1.0,111.0
37320,Quality-checks,8.0,111.0
37320,Quality-checks,0.5,111.0
37320,Quality-checks,8.0,111.0
37320,Quality-checks,8.0,111.0
37320,Initial-review-and-planning,1.0,23.0
37320,Initial-review-and-planning,1.0,23.0
37320,Quality-checks,0.5,23.0
37320,Initial-review-and-planning,3.5,111.0
37320,Non-curation,1.0,23.0
37320,Quality-checks,5.0,23.0
37320,Quality-checks,5.5,111.0
37320,Quality-checks,0.5,23.0
37320,Quality-checks,1.0,111.0
37320,Communication-for-study,3.5,111.0
37320,Transformation-of-data,5.0,23.0
37320,Transformation-of-data,,111.0
37320,Quality-checks,2.5,111.0
37320,Quality-checks,5.0,111.0
37320,Quality-checks,0.5,111.0
37320,Transformation-of-data,2.5,111.0
37320,Quality-checks,3.5,111.0
37320,Quality-checks,1.5,111.0
37320,Quality-checks,6.0,111.0
37320,Metadata-study-level,8.5,111.0
37321,Quality-checks,1.0,59.5
37321,Quality-checks,3.0,59.5
37321,Initial-review-and-planning,2.0,59.5
37321,Initial-review-and-planning,7.5,59.5
37321,Metadata-study-level,2.5,59.5
37321,Initial-review-and-planning,,59.5
37321,Initial-review-and-planning,2.0,59.5
37321,Quality-checks,7.0,59.5
37321,Communication-for-study,7.5,59.5
37321,Initial-review-and-planning,8.0,59.5
37321,Quality-checks,1.0,59.5
37321,Transformation-of-data,4.0,59.5
37322,Transformation-of-data,4.0,81.5
37322,Transformation-of-data,8.0,81.5
37322,Transformation-of-data,7.0,81.5
37322,Transformation-of-data,5.0,81.5
37322,Quality-checks,7.0,81.5
37322,Quality-checks,3.0,81.5
37322,Quality-checks,1.0,81.5
37322,Communication-for-study,8.0,81.5
37322,Initial-review-and-planning,4.0,81.5
37322,Initial-review-and-planning,5.0,81.5
37322,Non-curation,7.0,81.5
37322,Communication-for-study,2.0,81.5
37322,Non-curation,8.0,81.5
37322,Non-curation,8.0,81.5
37322,Quality-checks,2.0,81.5
37322,Quality-checks,0.5,81.5
37323,Initial-review-and-planning,7.5,151.0
37323,Documentation,6.0,151.0
37323,Quality-checks,3.0,151.0
37323,Communication-for-study,1.0,151.0
